0.680439053,-0.454866799,0.115836,0.667593442,-0.093452792,-0.088592951,0.038284109,-0.358848412,0.204428951,,0.901158085
0.686398844,-0.454173337,0.117018,0.677252133,-0.094303734,-0.086812714,0.033854306,-0.357709831,0.203830714,,0.903505402
0.692357811,-0.45347283,0.118206,0.684874199,-0.094954726,-0.085259371,0.031566445,-0.356568582,0.203465371,,0.905835176
0.698315942,-0.452765244,0.1194,0.685570694,-0.095012915,-0.083758387,0.036212308,-0.355422256,0.203158387,,0.908155837
0.704273223,-0.452050545,0.1206,0.696105878,-0.095891341,-0.08218759,0.030942708,-0.35427638,0.20278759,,0.910455277
0.710229643,-0.451328698,0.121806,0.69968045,-0.096180105,-0.080616793,0.032674878,-0.353135514,0.202422793,,0.912742047
0.716185188,-0.450599668,0.123018,0.708999536,-0.096924722,-0.079220529,0.028704141,-0.351988055,0.202238529,,0.915009674
0.722139845,-0.44986342,0.124236,0.715249752,-0.097411397,-0.077911531,0.027891501,-0.350838171,0.202147531,,0.917261772
0.728093601,-0.44911992,0.12546,0.718129034,-0.097631885,-0.076445454,0.030430971,-0.349691193,0.201905454,,0.919501953
0.734046442,-0.448369134,0.12669,0.727793182,-0.098365458,-0.074717577,0.026050924,-0.348549444,0.201407577,,0.921723141
0.739998355,-0.447611025,0.127926,0.731133143,-0.098610073,-0.072902434,0.027948163,-0.34741675,0.200828434,,0.923931859
0.745949327,-0.446845561,0.129168,0.74101222,-0.099324043,-0.071122198,0.023298297,-0.346280846,0.200290198,,0.926121918
0.751899344,-0.446072706,0.130416,0.746569023,-0.099710062,-0.069219788,0.023015575,-0.345152624,0.199635788,,0.928297556
0.757848391,-0.445292427,0.13167,0.74869749,-0.099854301,-0.067160298,0.026114575,-0.344032489,0.198830298,,0.930461925
0.763796455,-0.444504687,0.13293,0.75890383,-0.100538681,-0.065065902,0.021034957,-0.342907032,0.197995902,,0.932607883
0.769743522,-0.443709454,0.134196,0.762346153,-0.100757581,-0.062971506,0.022722646,-0.341793537,0.197167506,,0.934741322
0.775689577,-0.442906693,0.135468,0.771755251,-0.101344981,-0.060842204,0.018421609,-0.34067713,0.196310204,,0.936857691
0.781634607,-0.442096369,0.136746,0.77759521,-0.101690809,-0.058695448,0.017707241,-0.339568883,0.195441448,,0.938959883
0.787578596,-0.441278447,0.13803,0.779587747,-0.101804813,-0.056601052,0.020912372,-0.338464817,0.194631052,,0.941050715
0.793521529,-0.440452895,0.13932,0.79003417,-0.102395522,-0.054524109,0.015713336,-0.337352084,0.193844109,,0.943124412
0.799463393,-0.439619676,0.140616,0.793180364,-0.102562354,-0.052447167,0.017798002,-0.336251715,0.193063167,,0.945185903
0.805404172,-0.438778758,0.141918,0.802394993,-0.103041135,-0.050352771,0.013749556,-0.335147752,0.192270771,,0.947231595
0.811343852,-0.437930105,0.143226,0.80823859,-0.103326365,-0.048275828,0.013128656,-0.334051348,0.191501828,,0.949263643
